Source Name	Characteristics [Organism]	Characteristics [DiseaseState]	Characteristics [OrganismPart]	Sample Name	Extract Name	Material Type	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Comment [Array Design URI]	Protocol REF	Factor Value [DiseaseState]	Factor Value [Time]	Unit [TimeUnit]	Factor Value [OrganismPart]	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]
GSE464GSM31449	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31449 sample	GSE464GSM31449 extract	total_RNA	GSE464GSM31449 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA4h-3A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	4	h	spinal cord (T8)	CNS-SC_InjA4h-3A-s2	GSM31449.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.2.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6624	Rattus norvegicus	normal	spinal cord (T8)	GSE464GSM6624 sample	GSE464GSM6624 extract	total_RNA	GSE464GSM6624 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrA24h-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	1	d	spinal cord (T8)	CNS-SC_CtrA24h-1C-s2	GSM6624.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.2.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31591	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31591 sample	GSE464GSM31591 extract	total_RNA	GSE464GSM31591 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-7d-3B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	moderate spinal cord injury	7	d	spinal cord (T9)	CNS-SpinalCmod-Adult-7d-3B-s2	GSM31591.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.2.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6659	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM6659 sample	GSE464GSM6659 extract	total_RNA	GSE464GSM6659 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB7d-4C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	mild spinal cord injury	7	d	spinal cord (T10)	CNS-SC_InjB7d-4C-s2	GSM6659.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.2.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31447	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31447 sample	GSE464GSM31447 extract	total_RNA	GSE464GSM31447 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA4h-1A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	4	h	spinal cord (T8)	CNS-SC_InjA4h-1A-s2	GSM31447.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.2.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31254	Rattus norvegicus	normal	spinal cord (T9)	GSE464GSM31254 sample	GSE464GSM31254 extract	total_RNA	GSE464GSM31254 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-conAdult-24h-3A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	normal	1	d	spinal cord (T9)	CNS-SpinalC-conAdult-24h-3A-s2	GSM31254.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.2.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM7579	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM7579 sample	GSE464GSM7579 extract	total_RNA	GSE464GSM7579 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-4h-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	severe spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCsev-Adult-4h-1B-s2	GSM7579.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.2.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31522	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31522 sample	GSE464GSM31522 extract	total_RNA	GSE464GSM31522 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-12h-4A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	moderate spinal cord injury	0.5	d	spinal cord (T9)	CNS-SpinalCmod-Adult-12h-4A-s2	GSM31522.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.2.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31432	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31432 sample	GSE464GSM31432 extract	total_RNA	GSE464GSM31432 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA24h-1A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	1	d	spinal cord (T8)	CNS-SC_InjA24h-1A-s2	GSM31432.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31493	Rattus norvegicus	severe spinal cord injury	spinal cord (T8)	GSE464GSM31493 sample	GSE464GSM31493 extract	total_RNA	GSE464GSM31493 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjA7d-2A-s2c	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	severe spinal cord injury	7	d	spinal cord (T8)	CNS-SCsev_InjA7d-2A-s2c	GSM31493.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31438	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31438 sample	GSE464GSM31438 extract	total_RNA	GSE464GSM31438 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA30m-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	0.5	h	spinal cord (T8)	CNS-SC_InjA30m-2B-s2	GSM31438.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31585	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31585 sample	GSE464GSM31585 extract	total_RNA	GSE464GSM31585 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-7d-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	7	d	spinal cord (T9)	CNS-SpinalCmod-Adult-7d-1C-s2	GSM31585.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6625	Rattus norvegicus	normal	spinal cord (T8)	GSE464GSM6625 sample	GSE464GSM6625 extract	total_RNA	GSE464GSM6625 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrA24h-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	1	d	spinal cord (T8)	CNS-SC_CtrA24h-2C-s2	GSM6625.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31592	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31592 sample	GSE464GSM31592 extract	total_RNA	GSE464GSM31592 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-7d-4B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	moderate spinal cord injury	7	d	spinal cord (T9)	CNS-SpinalCmod-Adult-7d-4B-s2	GSM31592.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31525	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31525 sample	GSE464GSM31525 extract	total_RNA	GSE464GSM31525 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-21d-2A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	moderate spinal cord injury	21	d	spinal cord (T9)	CNS-SpinalCmod-Adult-21d-2A-s2	GSM31525.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31572	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31572 sample	GSE464GSM31572 extract	total_RNA	GSE464GSM31572 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-4h-4A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	moderate spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCmod-Adult-4h-4A-s2	GSM31572.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31464	Rattus norvegicus	moderate spinal cord injury	spinal cord (T8)	GSE464GSM31464 sample	GSE464GSM31464 extract	total_RNA	GSE464GSM31464 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCmod_InjA4h-3A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	moderate spinal cord injury	4	h	spinal cord (T8)	CNS-SCmod_InjA4h-3A-s2	GSM31464.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31387	Rattus norvegicus	severe spinal cord injury	spinal cord (T10)	GSE464GSM31387 sample	GSE464GSM31387 extract	total_RNA	GSE464GSM31387 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjB7d-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	severe spinal cord injury	7	d	spinal cord (T10)	CNS-SCsev_InjB7d-2B-s2	GSM31387.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6644	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM6644 sample	GSE464GSM6644 extract	total_RNA	GSE464GSM6644 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA7d-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	mild spinal cord injury	7	d	spinal cord (T8)	CNS-SC_InjA7d-1C-s2	GSM6644.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4474	Rattus norvegicus	mild spinal cord injury	spinal cord (T9)	GSE464GSM4474 sample	GSE464GSM4474 extract	total_RNA	GSE464GSM4474 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-4hAdult-4B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalC-4hAdult-4B-s2	GSM4474.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6672	Rattus norvegicus	normal	spinal cord (T9)	GSE464GSM6672 sample	GSE464GSM6672 extract	total_RNA	GSE464GSM6672 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-conAdult-24h-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	1	d	spinal cord (T9)	CNS-SpinalC-conAdult-24h-1C-s2	GSM6672.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31570	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31570 sample	GSE464GSM31570 extract	total_RNA	GSE464GSM31570 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-4h-3B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	moderate spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCmod-Adult-4h-3B-s2	GSM31570.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4420	Rattus norvegicus	mild spinal cord injury	spinal cord (T9)	GSE464GSM4420 sample	GSE464GSM4420 extract	total_RNA	GSE464GSM4420 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-4hAdult-2A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalC-4hAdult-2A-s2	GSM4420.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31260	Rattus norvegicus	normal	spinal cord (T9)	GSE464GSM31260 sample	GSE464GSM31260 extract	total_RNA	GSE464GSM31260 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-conAdult-48h-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	2	d	spinal cord (T9)	CNS-SpinalC-conAdult-48h-1C-s2	GSM31260.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6651	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM6651 sample	GSE464GSM6651 extract	total_RNA	GSE464GSM6651 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB24h-4C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	mild spinal cord injury	1	d	spinal cord (T10)	CNS-SC_InjB24h-4C-s2	GSM6651.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31597	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31597 sample	GSE464GSM31597 extract	total_RNA	GSE464GSM31597 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-7d-4A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	moderate spinal cord injury	7	d	spinal cord (T9)	CNS-SpinalCmod-Adult-7d-4A-s2	GSM31597.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6676	Rattus norvegicus	normal	spinal cord (T9)	GSE464GSM6676 sample	GSE464GSM6676 extract	total_RNA	GSE464GSM6676 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-conAdult-7d-1C-s2b	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	7	d	spinal cord (T9)	CNS-SpinalC-conAdult-7d-1C-s2b	GSM6676.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31388	Rattus norvegicus	severe spinal cord injury	spinal cord (T10)	GSE464GSM31388 sample	GSE464GSM31388 extract	total_RNA	GSE464GSM31388 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjB7d-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	severe spinal cord injury	7	d	spinal cord (T10)	CNS-SCsev_InjB7d-2C-s2	GSM31388.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM7585	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM7585 sample	GSE464GSM7585 extract	total_RNA	GSE464GSM7585 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-4h-3B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	severe spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCsev-Adult-4h-3B-s2	GSM7585.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM7574	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM7574 sample	GSE464GSM7574 extract	total_RNA	GSE464GSM7574 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-24h-3C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	severe spinal cord injury	1	d	spinal cord (T9)	CNS-SpinalCsev-Adult-24h-3C-s2	GSM7574.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31418	Rattus norvegicus	normal	spinal cord (T8)	GSE464GSM31418 sample	GSE464GSM31418 extract	total_RNA	GSE464GSM31418 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrAT0-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	0	h	spinal cord (T8)	CNS-SC_CtrAT0-1C-s2	GSM31418.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6666	Rattus norvegicus	mild spinal cord injury	spinal cord (T9)	GSE464GSM6666 sample	GSE464GSM6666 extract	total_RNA	GSE464GSM6666 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-4hAdult-3C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	mild spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalC-4hAdult-3C-s2	GSM6666.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.3.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
