gene	module
ENSG00000153815	0
ENSG00000135698	0
ENSG00000260788	11
ENSG00000230989	4
ENSG00000103154	2
ENSG00000140943	5
ENSG00000103160	2
ENSG00000103168	13
ENSG00000103187	7
ENSG00000103194	1
ENSG00000153786	11
ENSG00000135709	2
ENSG00000131148	10
ENSG00000131143	2
ENSG00000140968	7
ENSG00000103241	3
ENSG00000103264	5
ENSG00000140941	0
ENSG00000154118	2
ENSG00000103257	3
ENSG00000158545	13
ENSG00000051523	7
ENSG00000167508	0
ENSG00000158717	7
ENSG00000103335	3
ENSG00000198931	3
ENSG00000167515	1
ENSG00000167522	1
ENSG00000197912	2
ENSG00000167526	8
ENSG00000131165	0
ENSG00000185324	5
ENSG00000075399	2
ENSG00000158805	1
ENSG00000141002	13
ENSG00000258947	2
ENSG00000140995	1
ENSG00000223959	0
ENSG00000003249	2
ENSG00000183688	4
ENSG00000167699	2
ENSG00000159842	5
ENSG00000108953	1
ENSG00000167193	0
ENSG00000132376	0
ENSG00000236618	11
ENSG00000174238	5
ENSG00000174231	13
ENSG00000132386	7
ENSG00000132383	6
ENSG00000108963	13
ENSG00000070366	5
ENSG00000141258	5
ENSG00000007168	1
ENSG00000132361	5
ENSG00000108381	1
ENSG00000040531	1
ENSG00000213977	1
ENSG00000127774	10
ENSG00000262758	1
ENSG00000074356	1
ENSG00000167740	1
ENSG00000185722	1
ENSG00000132388	1
ENSG00000183018	1
ENSG00000132382	13
ENSG00000141456	15
ENSG00000141480	7
ENSG00000161920	10
ENSG00000161921	7
ENSG00000142507	12
ENSG00000129219	9
ENSG00000141503	14
ENSG00000108528	2
ENSG00000108523	1
ENSG00000108518	3
ENSG00000091640	10
ENSG00000108509	5
ENSG00000129250	4
ENSG00000234327	4
ENSG00000029725	4
ENSG00000129197	1
ENSG00000263272	1
ENSG00000108561	0
ENSG00000072849	11
ENSG00000167842	1
ENSG00000091592	5
ENSG00000179314	1
ENSG00000129235	12
ENSG00000108590	12
ENSG00000132530	5
ENSG00000258315	10
ENSG00000132535	2
ENSG00000072778	5
ENSG00000004975	1
ENSG00000040633	5
ENSG00000170296	0
ENSG00000175826	15
ENSG00000170291	12
ENSG00000132507	3
ENSG00000132522	0
ENSG00000215041	13
ENSG00000187838	10
ENSG00000205544	10
ENSG00000169992	2
ENSG00000174282	2
ENSG00000181222	1
ENSG00000239697	7
ENSG00000161955	3
ENSG00000161956	3
ENSG00000161960	3
ENSG00000238917	3
ENSG00000129226	7
ENSG00000233223	0
ENSG00000129255	11
ENSG00000129245	0
ENSG00000141504	5
ENSG00000129244	9
ENSG00000167874	5
ENSG00000183011	10
ENSG00000182224	2
ENSG00000170004	5
ENSG00000170043	2
ENSG00000170037	0
ENSG00000179094	0
ENSG00000220205	2
ENSG00000196544	10
ENSG00000108961	3
ENSG00000161970	8
ENSG00000166579	5
ENSG00000133026	2
ENSG00000170310	8
ENSG00000007237	1
ENSG00000133028	14
ENSG00000233670	0
ENSG00000188803	9
ENSG00000065559	0
ENSG00000006744	13
ENSG00000109099	1
ENSG00000239704	0
ENSG00000221926	11
ENSG00000214941	4
ENSG00000011295	2
ENSG00000141027	0
ENSG00000166582	4
ENSG00000170315	1
ENSG00000175061	8
ENSG00000133030	0
ENSG00000154803	0
ENSG00000141030	0
ENSG00000215030	8
ENSG00000141026	0
ENSG00000108551	3
ENSG00000133027	10
ENSG00000072310	0
ENSG00000175662	13
ENSG00000108591	0
ENSG00000091542	5
ENSG00000131899	1
ENSG00000177731	13
ENSG00000233327	0
ENSG00000174977	1
ENSG00000108448	1
ENSG00000141127	1
ENSG00000072134	1
ENSG00000166482	0
ENSG00000128482	2
ENSG00000189343	3
ENSG00000072210	6
ENSG00000083290	1
ENSG00000108599	6
ENSG00000128487	1
ENSG00000124422	2
ENSG00000034152	3
ENSG00000109046	1
ENSG00000141068	14
ENSG00000168961	7
ENSG00000232859	0
ENSG00000087095	1
ENSG00000109084	0
ENSG00000109083	0
ENSG00000109079	3
ENSG00000004142	2
ENSG00000244045	1
ENSG00000183405	8
ENSG00000109103	5
ENSG00000087111	14
ENSG00000109107	2
ENSG00000007202	14
ENSG00000132581	11
ENSG00000109111	0
ENSG00000109113	3
ENSG00000198242	8
ENSG00000076604	1
ENSG00000132591	0
ENSG00000132589	3
ENSG00000196535	1
ENSG00000221995	1
ENSG00000178082	1
ENSG00000108256	6
ENSG00000160551	1
ENSG00000167543	11
ENSG00000108262	15
ENSG00000198720	1
ENSG00000167549	2
ENSG00000141298	3
ENSG00000126653	4
ENSG00000108578	6
ENSG00000108582	1
ENSG00000184060	7
ENSG00000196712	1
ENSG00000126861	1
ENSG00000185862	7
ENSG00000126860	1
ENSG00000131242	4
ENSG00000172301	5
ENSG00000108651	7
ENSG00000178691	0
ENSG00000126858	6
ENSG00000108666	1
ENSG00000010244	1
ENSG00000108671	1
ENSG00000176749	2
ENSG00000176658	1
ENSG00000006042	1
ENSG00000108691	3
ENSG00000198783	1
ENSG00000092871	1
ENSG00000267321	4
ENSG00000006125	1
ENSG00000141150	5
ENSG00000172660	4
ENSG00000161570	1
ENSG00000006075	0
ENSG00000108278	1
ENSG00000005955	0
ENSG00000108270	4
ENSG00000132142	1
ENSG00000006114	1
ENSG00000174093	0
ENSG00000174100	6
ENSG00000225485	1
ENSG00000017373	1
ENSG00000108292	5
ENSG00000230055	12
ENSG00000056661	5
ENSG00000108294	3
ENSG00000141720	2
ENSG00000125691	8
ENSG00000002834	5
ENSG00000263874	1
ENSG00000067191	2
ENSG00000108298	8
ENSG00000131771	9
ENSG00000131748	1
ENSG00000161395	1
ENSG00000141741	10
ENSG00000172057	4
ENSG00000108344	2
ENSG00000108342	0
ENSG00000008838	0
ENSG00000126351	9
ENSG00000126368	5
ENSG00000188895	14
ENSG00000108349	4
ENSG00000108352	2
ENSG00000171475	0
ENSG00000141753	3
ENSG00000073584	1
ENSG00000186395	10
ENSG00000173801	1
ENSG00000173812	6
ENSG00000173805	5
ENSG00000141756	3
ENSG00000141698	5
ENSG00000259623	2
ENSG00000131473	0
ENSG00000173786	1
ENSG00000168259	12
ENSG00000168256	11
ENSG00000108773	13
ENSG00000108774	6
ENSG00000167925	10
ENSG00000173757	5
ENSG00000126561	3
ENSG00000168610	3
ENSG00000177469	4
ENSG00000033627	0
ENSG00000108784	1
ENSG00000068120	3
ENSG00000108788	7
ENSG00000131470	4
ENSG00000141699	5
ENSG00000131462	5
ENSG00000037042	2
ENSG00000108797	2
ENSG00000108799	0
ENSG00000131477	5
ENSG00000131475	11
ENSG00000183978	10
ENSG00000126581	1
ENSG00000131467	5
ENSG00000266967	2
ENSG00000131469	8
ENSG00000068079	3
ENSG00000108828	11
ENSG00000108830	0
ENSG00000188554	1
ENSG00000108861	3
ENSG00000108852	1
ENSG00000091947	11
ENSG00000141349	1
ENSG00000108840	0
ENSG00000168591	13
ENSG00000087152	2
ENSG00000108312	0
ENSG00000108309	2
ENSG00000013306	3
ENSG00000030582	7
ENSG00000186566	14
ENSG00000180329	1
ENSG00000161692	1
ENSG00000131097	15
ENSG00000108883	0
ENSG00000131095	9
ENSG00000131094	5
ENSG00000172992	9
ENSG00000136448	3
ENSG00000161714	9
ENSG00000186834	15
ENSG00000184922	7
ENSG00000159314	7
ENSG00000186868	2
ENSG00000120071	0
ENSG00000214401	0
ENSG00000073969	2
ENSG00000213326	8
ENSG00000108433	1
ENSG00000004897	0
ENSG00000141279	14
ENSG00000108424	6
ENSG00000198933	2
ENSG00000006025	13
ENSG00000159111	1
ENSG00000141295	2
ENSG00000264920	1
ENSG00000167182	1
ENSG00000108439	0
ENSG00000108465	13
ENSG00000005243	8
ENSG00000082641	6
ENSG00000108468	1
ENSG00000002919	1
ENSG00000173917	3
ENSG00000230148	4
ENSG00000120075	2
ENSG00000108511	2
ENSG00000260027	2
ENSG00000120068	2
ENSG00000136436	6
ENSG00000159199	12
ENSG00000159202	1
ENSG00000159210	4
ENSG00000108798	7
ENSG00000198740	4
ENSG00000167085	6
ENSG00000229944	1
ENSG00000064300	11
ENSG00000121067	9
ENSG00000121073	11
ENSG00000136504	1
ENSG00000005882	0
ENSG00000167100	2
ENSG00000108819	5
ENSG00000108826	12
ENSG00000108829	3
ENSG00000136444	5
ENSG00000006282	2
ENSG00000154945	4
ENSG00000108848	0
ENSG00000141232	9
ENSG00000008294	1
ENSG00000239672	12
ENSG00000243678	3
ENSG00000011260	6
ENSG00000154975	2
ENSG00000166260	1
ENSG00000108924	0
ENSG00000108960	0
ENSG00000121064	7
ENSG00000121057	0
ENSG00000153944	9
ENSG00000181610	11
ENSG00000180891	1
ENSG00000136451	1
ENSG00000136450	0
ENSG00000264364	2
ENSG00000005379	2
ENSG00000213246	8
ENSG00000108389	0
ENSG00000108387	0
ENSG00000108395	2
ENSG00000182628	4
ENSG00000175155	1
ENSG00000108406	1
ENSG00000141367	0
ENSG00000062716	3
ENSG00000170832	1
ENSG00000062725	1
ENSG00000108510	1
ENSG00000011028	7
ENSG00000170921	1
ENSG00000136485	1
ENSG00000136463	10
ENSG00000198909	1
ENSG00000266173	13
ENSG00000108588	0
ENSG00000198231	4
ENSG00000108592	8
ENSG00000087191	2
ENSG00000108604	0
ENSG00000108622	3
ENSG00000136478	4
ENSG00000108654	14
ENSG00000258890	0
ENSG00000215769	2
ENSG00000265298	2
ENSG00000266820	0
ENSG00000214174	1
ENSG00000120063	6
ENSG00000108370	2
ENSG00000154229	9
ENSG00000075461	2
ENSG00000197170	2
ENSG00000154217	9
ENSG00000130935	6
ENSG00000171634	1
ENSG00000182481	0
ENSG00000267023	4
ENSG00000196704	4
ENSG00000070540	3
ENSG00000108946	1
ENSG00000141338	1
ENSG00000154258	1
ENSG00000154262	1
ENSG00000153822	2
ENSG00000123700	1
ENSG00000125398	9
ENSG00000166685	0
ENSG00000133193	0
ENSG00000179604	9
ENSG00000172809	4
ENSG00000141540	1
ENSG00000196169	0
ENSG00000167851	7
ENSG00000109062	1
ENSG00000109065	10
ENSG00000109066	1
ENSG00000167861	0
ENSG00000109089	1
ENSG00000167862	10
ENSG00000180901	1
ENSG00000167863	12
ENSG00000125458	1
ENSG00000189159	2
ENSG00000188612	0
ENSG00000125447	13
ENSG00000125445	12
ENSG00000125457	11
ENSG00000177885	6
ENSG00000177728	13
ENSG00000177303	0
ENSG00000182173	1
ENSG00000266714	13
ENSG00000204323	1
ENSG00000259120	1
ENSG00000161526	1
ENSG00000132470	9
ENSG00000132475	0
ENSG00000132478	1
ENSG00000092929	11
ENSG00000132471	13
ENSG00000132481	3
ENSG00000141569	13
ENSG00000204316	15
ENSG00000161533	1
ENSG00000257949	0
ENSG00000250506	0
ENSG00000167881	3
ENSG00000182473	13
ENSG00000141576	2
ENSG00000185262	3
ENSG00000161542	1
ENSG00000175931	2
ENSG00000129667	3
ENSG00000161544	2
ENSG00000163597	11
ENSG00000182534	0
ENSG00000070495	3
ENSG00000181038	11
ENSG00000161547	0
ENSG00000129657	3
ENSG00000184640	0
ENSG00000204282	1
ENSG00000141524	1
ENSG00000167895	7
ENSG00000108639	11
ENSG00000183077	1
ENSG00000204278	1
ENSG00000184557	3
ENSG00000087157	11
ENSG00000187775	1
ENSG00000267432	1
ENSG00000108669	1
ENSG00000055483	0
ENSG00000035862	1
ENSG00000108679	1
ENSG00000171302	1
ENSG00000167280	3
ENSG00000141582	0
ENSG00000171298	7
ENSG00000141543	0
ENSG00000181045	2
ENSG00000173821	1
ENSG00000171246	2
ENSG00000176108	1
ENSG00000226137	2
ENSG00000175866	2
ENSG00000181409	1
ENSG00000224877	10
ENSG00000157637	0
ENSG00000262223	1
ENSG00000262877	0
ENSG00000184009	1
ENSG00000185504	0
ENSG00000182446	1
ENSG00000204237	15
ENSG00000185298	10
ENSG00000214087	0
ENSG00000185359	0
ENSG00000262814	5
ENSG00000183048	1
ENSG00000225663	10
ENSG00000185624	3
ENSG00000141522	13
ENSG00000183684	11
ENSG00000141552	10
ENSG00000185813	1
ENSG00000187531	10
ENSG00000197063	0
ENSG00000169696	10
ENSG00000169689	8
ENSG00000169750	2
ENSG00000169738	5
ENSG00000169733	5
ENSG00000169727	0
ENSG00000169718	2
ENSG00000169710	0
ENSG00000141526	3
ENSG00000141551	0
ENSG00000260563	0
ENSG00000169660	0
ENSG00000178927	3
ENSG00000141562	3
ENSG00000141568	0
ENSG00000141580	1
ENSG00000141542	15
ENSG00000141560	1
ENSG00000167363	1
ENSG00000141556	0
ENSG00000176845	3
ENSG00000101557	1
ENSG00000079134	15
ENSG00000158270	0
ENSG00000176912	0
ENSG00000132199	1
ENSG00000176105	4
ENSG00000141433	2
ENSG00000132205	1
ENSG00000101577	5
ENSG00000101605	4
ENSG00000101608	3
ENSG00000118680	5
ENSG00000263753	1
ENSG00000198081	4
ENSG00000082397	1
ENSG00000235552	8
ENSG00000173482	0
ENSG00000206418	5
ENSG00000178127	12
ENSG00000101745	0
ENSG00000128791	1
ENSG00000017797	4
ENSG00000154845	4
ENSG00000168461	9
ENSG00000101558	1
ENSG00000154856	1
ENSG00000134265	1
ENSG00000154864	1
ENSG00000255112	0
ENSG00000176014	3
ENSG00000141385	1
ENSG00000141391	1
ENSG00000134278	6
ENSG00000128789	11
ENSG00000168675	1
ENSG00000101654	0
ENSG00000067900	6
ENSG00000167088	12
ENSG00000158201	3
ENSG00000101752	4
ENSG00000101782	1
ENSG00000141452	11
ENSG00000141458	1
ENSG00000141447	1
ENSG00000154059	1
ENSG00000198795	1
ENSG00000141380	1
ENSG00000188985	1
ENSG00000171885	9
ENSG00000170558	2
ENSG00000118271	8
ENSG00000153339	1
ENSG00000134758	1
ENSG00000215492	4
ENSG00000134769	3
ENSG00000166974	1
ENSG00000257267	6
ENSG00000172466	1
ENSG00000141429	1
ENSG00000141425	1
ENSG00000141424	1
ENSG00000134759	0
ENSG00000134779	1
ENSG00000101489	2
ENSG00000132872	2
ENSG00000141469	9
ENSG00000152234	5
ENSG00000167220	1
ENSG00000134049	12
ENSG00000175387	6
ENSG00000134030	2
ENSG00000101665	11
ENSG00000141627	6
ENSG00000177576	1
ENSG00000265681	8
ENSG00000167315	4
ENSG00000141644	0
ENSG00000154832	5
ENSG00000141639	5
ENSG00000134042	9
ENSG00000082212	6
ENSG00000134046	3
ENSG00000196628	4
ENSG00000091164	4
ENSG00000066926	1
ENSG00000134440	0
ENSG00000074657	1
ENSG00000166562	6
ENSG00000074695	6
ENSG00000101542	1
ENSG00000134444	1
ENSG00000081913	1
ENSG00000119537	1
ENSG00000267390	10
ENSG00000119541	1
ENSG00000221887	1
ENSG00000166479	0
ENSG00000170677	6
ENSG00000075336	6
ENSG00000166347	1
ENSG00000187773	1
ENSG00000133313	1
ENSG00000150656	1
ENSG00000264247	1
ENSG00000179981	5
ENSG00000197971	1
ENSG00000263146	1
ENSG00000166377	1
ENSG00000122490	5
ENSG00000226742	5
ENSG00000141759	4
ENSG00000101546	0
ENSG00000141934	1
ENSG00000105556	15
ENSG00000183186	2
ENSG00000129946	5
ENSG00000141933	10
ENSG00000099804	5
ENSG00000172270	5
ENSG00000099822	1
ENSG00000099821	0
ENSG00000070423	0
ENSG00000070404	3
ENSG00000099864	2
ENSG00000011304	3
ENSG00000175221	0
ENSG00000198858	3
ENSG00000065268	0
ENSG00000182087	0
ENSG00000180448	7
ENSG00000099817	2
ENSG00000167468	12
ENSG00000064932	3
ENSG00000118046	5
ENSG00000099624	5
ENSG00000167470	0
ENSG00000099622	1
ENSG00000228300	10
ENSG00000160953	0
ENSG00000115286	1
ENSG00000130005	10
ENSG00000071626	15
ENSG00000115268	8
ENSG00000115266	0
ENSG00000119559	10
ENSG00000115255	10
ENSG00000181588	1
ENSG00000071655	15
ENSG00000127540	10
ENSG00000079313	2
ENSG00000129968	1
ENSG00000227500	1
ENSG00000133275	2
ENSG00000133243	2
ENSG00000099875	3
ENSG00000172081	11
ENSG00000099840	1
ENSG00000065000	5
ENSG00000104886	12
ENSG00000104897	10
ENSG00000104904	5
ENSG00000130332	10
ENSG00000005206	1
ENSG00000099800	10
ENSG00000176619	5
ENSG00000099860	3
ENSG00000176533	1
ENSG00000176490	2
ENSG00000104969	1
ENSG00000172009	2
ENSG00000065717	1
ENSG00000104964	2
ENSG00000088256	1
ENSG00000125912	0
ENSG00000141905	0
ENSG00000129932	1
ENSG00000105325	2
ENSG00000161091	11
ENSG00000064961	11
ENSG00000105298	10
ENSG00000186111	5
ENSG00000011132	11
ENSG00000183617	10
ENSG00000167654	2
ENSG00000167657	3
ENSG00000167658	0
ENSG00000105229	1
ENSG00000178951	2
ENSG00000126934	15
ENSG00000077463	10
ENSG00000105246	7
ENSG00000105248	0
ENSG00000105255	2
ENSG00000008382	10
ENSG00000141985	3
ENSG00000167671	2
ENSG00000167674	0
ENSG00000167680	5
ENSG00000074842	11
ENSG00000142002	10
ENSG00000105355	1
ENSG00000105426	2
ENSG00000233270	11
ENSG00000130254	13
ENSG00000160633	13
ENSG00000130255	8
ENSG00000174917	10
ENSG00000167733	2
ENSG00000196365	5
ENSG00000141994	0
ENSG00000174886	10
ENSG00000105519	9
ENSG00000031823	15
ENSG00000267427	5
ENSG00000130382	2
ENSG00000125656	11
ENSG00000125652	10
ENSG00000125651	3
ENSG00000088247	13
ENSG00000125648	2
ENSG00000104833	1
ENSG00000125730	7
ENSG00000125734	10
ENSG00000125733	3
ENSG00000141968	7
ENSG00000171105	15
ENSG00000104880	1
ENSG00000198816	15
ENSG00000090674	13
ENSG00000032444	0
ENSG00000076924	0
ENSG00000229833	0
ENSG00000076944	7
ENSG00000181029	12
ENSG00000142459	0
ENSG00000076984	15
ENSG00000104976	10
ENSG00000178531	2
ENSG00000104980	15
ENSG00000066044	6
ENSG00000090661	1
ENSG00000167775	0
ENSG00000267855	0
ENSG00000233927	0
ENSG00000167772	3
ENSG00000185236	13
ENSG00000099785	10
ENSG00000099783	4
ENSG00000133246	7
ENSG00000133250	1
ENSG00000142347	7
ENSG00000130803	0
ENSG00000198258	12
ENSG00000127445	2
ENSG00000105088	2
ENSG00000080573	2
ENSG00000130813	5
ENSG00000130810	0
ENSG00000130811	8
ENSG00000130816	13
ENSG00000105364	5
ENSG00000090339	3
ENSG00000267673	12
ENSG00000161847	3
ENSG00000105397	0
ENSG00000105401	5
ENSG00000079999	1
ENSG00000180739	1
ENSG00000130734	0
ENSG00000129347	3
ENSG00000129355	5
ENSG00000129353	1
ENSG00000267100	0
ENSG00000129351	0
ENSG00000213339	2
ENSG00000079805	1
ENSG00000099203	11
ENSG00000142453	5
ENSG00000130733	10
ENSG00000127616	0
ENSG00000130164	0
ENSG00000197256	0
ENSG00000105518	3
ENSG00000183401	1
ENSG00000105520	2
ENSG00000130175	1
ENSG00000196361	1
ENSG00000130159	12
ENSG00000130165	10
ENSG00000214223	4
ENSG00000178464	8
ENSG00000104774	7
ENSG00000123154	12
ENSG00000105583	10
ENSG00000095059	0
ENSG00000105576	2
ENSG00000123144	15
ENSG00000198356	0
ENSG00000171223	3
ENSG00000167815	5
ENSG00000104889	11
ENSG00000105613	2
ENSG00000105612	7
ENSG00000105607	0
ENSG00000179115	2
ENSG00000179218	3
ENSG00000179262	2
ENSG00000179271	5
ENSG00000008441	1
ENSG00000104903	7
ENSG00000104907	3
ENSG00000160877	1
ENSG00000104915	10
ENSG00000160888	5
ENSG00000141837	2
ENSG00000104957	0
ENSG00000037757	1
ENSG00000104979	12
ENSG00000132024	5
ENSG00000132017	0
ENSG00000141854	15
ENSG00000141858	15
ENSG00000072062	2
ENSG00000072071	2
ENSG00000123146	1
ENSG00000123136	10
ENSG00000123143	15
ENSG00000123159	1
ENSG00000132002	3
ENSG00000099797	1
ENSG00000099795	2
ENSG00000269378	6
ENSG00000105135	1
ENSG00000074181	0
ENSG00000141867	3
ENSG00000105127	0
ENSG00000011243	3
ENSG00000011451	15
ENSG00000167460	3
ENSG00000167461	11
ENSG00000105058	5
ENSG00000072958	0
ENSG00000127528	0
ENSG00000085872	13
ENSG00000214046	1
ENSG00000269044	0
ENSG00000072954	2
ENSG00000127511	13
ENSG00000160111	9
ENSG00000099331	1
ENSG00000053501	10
ENSG00000099330	0
ENSG00000160113	5
ENSG00000105393	2
ENSG00000127220	2
ENSG00000130312	12
ENSG00000130311	0
ENSG00000074855	2
ENSG00000130303	3
ENSG00000141971	10
ENSG00000130304	0
ENSG00000130313	10
ENSG00000130309	3
ENSG00000130479	13
ENSG00000130475	0
ENSG00000105639	3
ENSG00000105640	8
ENSG00000007080	12
ENSG00000105643	0
ENSG00000099308	13
ENSG00000105647	2
ENSG00000216490	3
ENSG00000254858	10
ENSG00000105649	2
ENSG00000130522	0
ENSG00000130520	12
ENSG00000130517	4
ENSG00000130511	5
ENSG00000105655	5
ENSG00000105701	2
ENSG00000105700	1
ENSG00000221983	8
ENSG00000006015	12
ENSG00000105696	2
ENSG00000105662	2
ENSG00000005007	0
ENSG00000130283	10
ENSG00000223802	10
ENSG00000105669	10
ENSG00000105671	10
ENSG00000051128	1
ENSG00000064607	14
ENSG00000269131	13
ENSG00000105676	0
ENSG00000181035	2
ENSG00000064545	3
ENSG00000254901	2
ENSG00000064490	10
ENSG00000184162	11
ENSG00000187664	2
ENSG00000105705	15
ENSG00000129933	1
ENSG00000167491	0
ENSG00000186010	10
ENSG00000250067	5
ENSG00000105726	13
ENSG00000268521	1
ENSG00000182141	1
ENSG00000205246	8
ENSG00000169021	12
ENSG00000187135	1
ENSG00000131943	2
ENSG00000105176	4
ENSG00000198597	1
ENSG00000105185	12
ENSG00000105186	1
ENSG00000131941	1
ENSG00000130881	2
ENSG00000153879	3
ENSG00000124299	1
ENSG00000124302	1
ENSG00000257103	4
ENSG00000166398	1
ENSG00000105220	5
ENSG00000126261	4
ENSG00000089335	6
ENSG00000197841	6
ENSG00000089351	3
ENSG00000105711	5
ENSG00000105707	1
ENSG00000153902	10
ENSG00000266964	9
ENSG00000221946	2
ENSG00000089327	7
ENSG00000105699	0
ENSG00000105698	8
ENSG00000105697	3
ENSG00000105695	1
ENSG00000012124	1
ENSG00000269553	1
ENSG00000105677	11
ENSG00000126254	1
ENSG00000126267	12
ENSG00000272333	13
ENSG00000105663	13
ENSG00000126246	3
ENSG00000161265	13
ENSG00000205155	12
ENSG00000004776	9
ENSG00000004777	1
ENSG00000105290	1
ENSG00000126264	7
ENSG00000011600	7
ENSG00000205138	10
ENSG00000239382	15
ENSG00000105270	2
ENSG00000161277	10
ENSG00000105258	10
ENSG00000105254	1
ENSG00000126247	2
ENSG00000161281	12
ENSG00000167635	1
ENSG00000167642	5
ENSG00000167641	1
ENSG00000167645	11
ENSG00000099341	11
ENSG00000130244	10
ENSG00000178982	7
ENSG00000130402	1
ENSG00000104823	0
ENSG00000104824	13
ENSG00000068903	1
ENSG00000104825	4
ENSG00000104835	2
ENSG00000128626	12
ENSG00000130755	7
ENSG00000179134	1
ENSG00000006712	1
ENSG00000063322	1
ENSG00000128016	3
ENSG00000105193	8
ENSG00000196235	0
ENSG00000105197	2
ENSG00000176396	2
ENSG00000105204	2
ENSG00000105202	8
ENSG00000013275	2
ENSG00000130758	5
ENSG00000174521	2
ENSG00000105221	13
ENSG00000105223	2
ENSG00000197019	3
ENSG00000167565	10
ENSG00000090013	3
ENSG00000160410	11
ENSG00000090006	0
ENSG00000105245	5
ENSG00000123815	0
ENSG00000086544	3
ENSG00000077312	3
ENSG00000167578	1
ENSG00000269858	5
ENSG00000167601	3
ENSG00000105323	4
ENSG00000105329	7
ENSG00000142039	1
ENSG00000077348	1
ENSG00000248098	6
ENSG00000105341	10
ENSG00000105372	8
ENSG00000076928	13
ENSG00000105404	2
ENSG00000105409	2
ENSG00000160570	3
ENSG00000105723	2
ENSG00000105722	0
ENSG00000079432	2
ENSG00000079462	5
ENSG00000167619	2
ENSG00000105429	5
ENSG00000079435	1
ENSG00000105755	3
ENSG00000073050	0
ENSG00000131116	15
ENSG00000105767	1
ENSG00000011422	3
ENSG00000105771	11
ENSG00000176222	1
ENSG00000073008	3
ENSG00000069399	3
ENSG00000187244	3
ENSG00000130202	3
ENSG00000130204	5
ENSG00000130203	3
ENSG00000130208	7
ENSG00000234906	7
ENSG00000104853	13
ENSG00000104859	0
ENSG00000104866	0
ENSG00000007255	1
ENSG00000007047	5
ENSG00000104879	0
ENSG00000012061	7
ENSG00000125753	3
ENSG00000177464	3
ENSG00000125746	1
ENSG00000125743	12
ENSG00000104936	13
ENSG00000185800	2
ENSG00000125755	13
ENSG00000170604	0
ENSG00000176182	5
ENSG00000124440	9
ENSG00000011485	2
ENSG00000182013	2
ENSG00000204851	2
ENSG00000160014	2
ENSG00000197380	1
ENSG00000090372	15
ENSG00000105281	7
ENSG00000042753	12
ENSG00000160007	0
ENSG00000130748	12
ENSG00000142230	12
ENSG00000257704	5
ENSG00000197405	3
ENSG00000134815	3
ENSG00000118162	5
ENSG00000105402	2
ENSG00000024422	3
ENSG00000105373	8
ENSG00000178980	15
ENSG00000105499	0
ENSG00000142227	3
ENSG00000105438	3
ENSG00000105443	0
ENSG00000142235	2
ENSG00000063177	8
ENSG00000063176	0
ENSG00000105516	0
ENSG00000063180	15
ENSG00000105552	0
ENSG00000087076	9
ENSG00000105559	3
ENSG00000087074	3
ENSG00000104805	3
ENSG00000087088	7
ENSG00000087086	0
ENSG00000104812	3
ENSG00000183207	12
ENSG00000104852	13
ENSG00000104863	2
ENSG00000177380	2
ENSG00000104894	7
ENSG00000104888	9
ENSG00000104872	7
ENSG00000161618	7
ENSG00000142541	8
ENSG00000142534	8
ENSG00000104870	7
ENSG00000142552	7
ENSG00000142546	10
ENSG00000126458	3
ENSG00000126461	2
ENSG00000126456	3
ENSG00000126457	2
ENSG00000169169	2
ENSG00000196961	13
ENSG00000010361	1
ENSG00000104973	2
ENSG00000104960	5
ENSG00000269352	13
ENSG00000039650	2
ENSG00000204673	10
ENSG00000104946	1
ENSG00000213024	3
ENSG00000169136	0
ENSG00000105053	11
ENSG00000105357	1
ENSG00000131408	5
ENSG00000131401	7
ENSG00000142530	2
ENSG00000161671	1
ENSG00000268518	1
ENSG00000161677	1
ENSG00000204653	15
ENSG00000131409	2
ENSG00000161681	2
ENSG00000105472	12
ENSG00000167755	1
ENSG00000142549	2
ENSG00000105379	1
ENSG00000142512	7
ENSG00000105366	7
ENSG00000182310	15
ENSG00000171051	3
ENSG00000105568	2
ENSG00000167766	1
ENSG00000170949	1
ENSG00000170954	1
ENSG00000267809	0
ENSG00000130844	0
ENSG00000179820	0
ENSG00000105605	2
ENSG00000170906	10
ENSG00000105619	12
ENSG00000105618	2
ENSG00000088038	13
ENSG00000105617	10
ENSG00000125505	5
ENSG00000170892	11
ENSG00000170889	8
ENSG00000167613	7
ENSG00000167614	1
ENSG00000268496	1
ENSG00000167615	13
ENSG00000186818	7
ENSG00000125503	2
ENSG00000129990	2
ENSG00000080031	1
ENSG00000180089	15
ENSG00000105063	0
ENSG00000133265	12
ENSG00000160469	2
ENSG00000133247	10
ENSG00000108107	8
ENSG00000108106	10
ENSG00000187902	0
ENSG00000063241	10
ENSG00000090971	2
ENSG00000218891	10
ENSG00000171443	10
ENSG00000213015	0
ENSG00000171425	3
ENSG00000173581	2
ENSG00000063244	13
ENSG00000267523	13
ENSG00000063245	2
ENSG00000167685	10
ENSG00000166770	4
ENSG00000196263	1
ENSG00000198300	2
ENSG00000268205	0
ENSG00000121417	1
ENSG00000121413	0
ENSG00000171606	6
ENSG00000142396	12
ENSG00000083845	8
ENSG00000130726	13
ENSG00000130724	4
ENSG00000130725	12
ENSG00000099326	2
ENSG00000196476	0
ENSG00000125841	2
ENSG00000125826	0
ENSG00000125875	1
ENSG00000101266	6
ENSG00000271303	5
ENSG00000101276	3
ENSG00000125818	1
ENSG00000101298	2
