Source Name	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [location]	Characteristics [organism]	Term Source REF	Term Accession Number	Characteristics [organism part]	Term Source REF	Term Accession Number	Characteristics [time day]	Protocol REF	Term Source REF	Protocol REF	Term Source REF	Extract Name	Material Type	Protocol REF	Term Source REF	Labeled Extract Name	Label	Protocol REF	Term Source REF	Assay Name	Array Design REF	Term Source REF	Technology Type	Protocol REF	Term Source REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Term Source REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue [location]	FactorValue [time day]	FactorValue [treatment]
GSM1697956 1	Caudal.ET.60d	Caudal.ET.60d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697956 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697956 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697956	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697956_091113-Rat230_2-09266D_KC2-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697956_sample_table.txt norm	GSM1697956_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	Empty tube(ET)
GSM1697955 1	Caudal.ET.60d	Caudal.ET.60d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697955 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697955 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697955	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697955_091113-Rat230_2-09266D_KC1-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697955_sample_table.txt norm	GSM1697955_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	Empty tube(ET)
GSM1697954 1	Caudal.ET.30d	Caudal.ET.30d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697954 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697954 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697954	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697954_090930-Rat230_2-09266C_kC3_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697954_sample_table.txt norm	GSM1697954_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	Empty tube(ET)
GSM1697953 1	Caudal.ET.30d	Caudal.ET.30d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697953 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697953 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697953	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697953_090930-Rat230_2-09266C_kC2_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697953_sample_table.txt norm	GSM1697953_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	Empty tube(ET)
GSM1697952 1	Caudal.ET.30d	Caudal.ET.30d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697952 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697952 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697952	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697952_090930-Rat230_2-09266C_kC1_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697952_sample_table.txt norm	GSM1697952_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	Empty tube(ET)
GSM1697951 1	Caudal.ET.20d	Caudal.ET.20d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697951 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697951 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697951	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697951_090930-Rat230_2-09266C_kC3_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697951_sample_table.txt norm	GSM1697951_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	Empty tube(ET)
GSM1697950 1	Caudal.ET.20d	Caudal.ET.20d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697950 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697950 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697950	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697950_090930-Rat230_2-09266C_kC2_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697950_sample_table.txt norm	GSM1697950_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	Empty tube(ET)
GSM1697949 1	Caudal.ET.20d	Caudal.ET.20d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697949 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697949 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697949	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697949_090930-Rat230_2-09266C_kC1_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697949_sample_table.txt norm	GSM1697949_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	Empty tube(ET)
GSM1697948 1	Caudal.ET.10d	Caudal.ET.10d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697948 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697948 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697948	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697948_090828-Rat230_2-09266B_kc3-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697948_sample_table.txt norm	GSM1697948_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	Empty tube(ET)
GSM1697947 1	Caudal.ET.10d	Caudal.ET.10d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697947 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697947 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697947	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697947_090828-Rat230_2-09266B_kc2-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697947_sample_table.txt norm	GSM1697947_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	Empty tube(ET)
GSM1697946 1	Caudal.ET.10d	Caudal.ET.10d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697946 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697946 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697946	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697946_090828-Rat230_2-09266B_kc1-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697946_sample_table.txt norm	GSM1697946_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	Empty tube(ET)
GSM1697945 1	Caudal.ET.03d	Caudal.ET.03d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697945 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697945 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697945	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697945_090729-Rat230_2-09266A_kC3-3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697945_sample_table.txt norm	GSM1697945_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	Empty tube(ET)
GSM1697944 1	Caudal.ET.03d	Caudal.ET.03d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697944 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697944 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697944	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697944_090729-Rat230_2-09266A_kC2-3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697944_sample_table.txt norm	GSM1697944_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	Empty tube(ET)
GSM1697943 1	Caudal.ET.03d	Caudal.ET.03d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697943 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697943 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697943	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697943_090729-Rat230_2-09266A_kC1-3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697943_sample_table.txt norm	GSM1697943_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	Empty tube(ET)
GSM1697942 1	Caudal.ET.01d	Caudal.ET.01d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697942 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697942 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697942	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697942_090929-Rat230_2-09266C_kC3_1d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697942_sample_table.txt norm	GSM1697942_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	Empty tube(ET)
GSM1697941 1	Caudal.ET.01d	Caudal.ET.01d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697941 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697941 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697941	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697941_090929-Rat230_2-09266C_kC2_1d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697941_sample_table.txt norm	GSM1697941_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	Empty tube(ET)
GSM1697940 1	Caudal.ET.01d	Caudal.ET.01d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697940 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697940 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697940	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697940_090929-Rat230_2-09266C_kC1_1d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697940_sample_table.txt norm	GSM1697940_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	Empty tube(ET)
GSM1697939 1	Caudal.NT3.90d	Caudal.NT3.90d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697939 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697939 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697939	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697939_091114-Rat230_2-09266D_dC3-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697939_sample_table.txt norm	GSM1697939_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	NT3-chitosan(NT3)
GSM1697938 1	Caudal.NT3.90d	Caudal.NT3.90d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697938 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697938 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697938	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697938_091114-Rat230_2-09266D_dC2-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697938_sample_table.txt norm	GSM1697938_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	NT3-chitosan(NT3)
GSM1697937 1	Caudal.NT3.90d	Caudal.NT3.90d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697937 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697937 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697937	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697937_091114-Rat230_2-09266D_dC1-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697937_sample_table.txt norm	GSM1697937_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	NT3-chitosan(NT3)
GSM1697936 1	Caudal.NT3.60d	Caudal.NT3.60d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697936 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697936 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697936	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697936_091114-Rat230_2-09266D_dC3-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697936_sample_table.txt norm	GSM1697936_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	NT3-chitosan(NT3)
GSM1697935 1	Caudal.NT3.60d	Caudal.NT3.60d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697935 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697935 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697935	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697935_091114-Rat230_2-09266D_dC2-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697935_sample_table.txt norm	GSM1697935_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	NT3-chitosan(NT3)
GSM1697934 1	Caudal.NT3.60d	Caudal.NT3.60d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697934 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697934 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697934	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697934_091114-Rat230_2-09266D_dC1-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697934_sample_table.txt norm	GSM1697934_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	NT3-chitosan(NT3)
GSM1697933 1	Caudal.NT3.30d	Caudal.NT3.30d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697933 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697933 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697933	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697933_090930-Rat230_2-09266C_dC3_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697933_sample_table.txt norm	GSM1697933_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	NT3-chitosan(NT3)
GSM1697932 1	Caudal.NT3.30d	Caudal.NT3.30d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697932 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697932 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697932	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697932_090930-Rat230_2-09266C_dC2_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697932_sample_table.txt norm	GSM1697932_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	NT3-chitosan(NT3)
GSM1697931 1	Caudal.NT3.30d	Caudal.NT3.30d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697931 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697931 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697931	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697931_090930-Rat230_2-09266C_dC1_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697931_sample_table.txt norm	GSM1697931_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	NT3-chitosan(NT3)
